obs_id	proj_code	locality	CAT_sp	specificity_cat	fifty	remove_cat	singlecat	cat_5	plant	common_plants_only	five	PLANT_sp	obs_date	guild	para_obs_id	para_specimen_no	USNMNM	PAR_sp	plus	GENERAL	rarity	Par_remove	singlepara_1	host_sp	source_obs_id	family_par	specificity_par
194486	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	20.10.2004	CAT											277410		
194487	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	20.10.2004	CAT											277411		
194488	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	22.10.2004	CAT											277412		
194489	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	12.10.2004	CAT											277413		
194490	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	PUN	Yes	0	Ficus pungens	28.10.2004	CAT											277414		
194491	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	PUN	Yes	0	Ficus pungens	12.10.2004	CAT											277415		
194492	BETADIV	Ohu2	Brenthia JR32		1	0	0	1	PUN	Yes	0	Ficus pungens	12.10.2004	CAT											277416		
194493	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	PUN	Yes	0	Ficus pungens	19.10.2004	CAT											277417		
194494	BETADIV	Ohu2	Brenthia JR32		1	0	0	1	PUN	Yes	0	Ficus pungens	20.10.2004	CAT											277418		
194495	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	PUN	Yes	0	Ficus pungens	12.10.2004	CAT											277419		
194496	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	HIS	No	1	Ficus hispidioides	18.10.2004	CAT											277420		
194497	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	HIS	No	1	Ficus hispidioides	22.10.2004	CAT											277421		
194498	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	HIS	No	1	Ficus hispidioides	13.10.2004	CAT											277422		
194499	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	HIS	No	1	Ficus hispidioides	14.10.2004	CAT											277423		
194500	BETADIV	Ohu2	Brenthia JR54		1	0	0	1	HIS	No	1	Ficus hispidioides	18.10.2004	CAT											277424		
194501	BETADIV	Utai	Dudua n. sp. nr. aprobola		1	0	0	1	SRB	Yes	0	Syzygium sp.	19.06.2004	CAT											277425		
194502	BETADIV	Utai	Dudua n. sp. nr. aprobola		1	0	0	1	SRB	Yes	0	Syzygium sp.	18.06.2004	CAT											277426		
194503	BETADIV	Utai	Dudua n. sp. nr. aprobola		1	0	0	1	SRB	Yes	0	Syzygium sp.	16.06.2004	CAT											277427		
194504	BETADIV	Utai	Dudua n. sp. nr. aprobola		1	0	0	1	SRB	Yes	0	Syzygium sp.	04.06.2004	CAT											277428		
194505	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	03.06.2004	CAT											277429		
194506	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	16.06.2004	CAT											277430		
194507	BETADIV	Utai	Dudua n. sp. nr. aprobola		1	0	0	1	SRB	Yes	0	Syzygium sp.	16.06.2004	CAT											277431		
194508	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	19.06.2004	CAT											277432		
194509	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	16.06.2004	CAT											277433		
194510	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	18.06.2004	CAT											277434		
194511	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	07.06.2004	CAT											277435		
194512	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	03.06.2004	CAT											277436		
194513	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	19.06.2004	CAT											277437		
194514	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	19.06.2004	CAT											277438		
194515	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	17.06.2004	CAT											277439		
194516	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	17.06.2004	CAT											277440		
194517	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	17.06.2004	CAT											277441		
194518	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	17.06.2004	CAT											277442		
194519	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	25.06.2004	CAT											277443		
194520	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	17.06.2004	CAT											277444		
194521	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	16.06.2004	CAT											277445		
194522	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	17.06.2004	CAT											277446		
194523	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	28.06.2004	CAT											277447		
194524	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	29.06.2004	CAT											277448		
194525	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	25.06.2004	CAT											277449		
194526	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	25.06.2004	CAT											277450		
194527	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	25.06.2004	CAT											277451		
194528	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	25.06.2004	CAT											277452		
194529	BETADIV	Utai	Ophiorrhabda deceptor		1	0	0	1	SRB	Yes	0	Syzygium sp.	19.06.2004	CAT											277453		
194530	BETADIV	Utai	Dudua n. sp. nr. aprobola		1	0	0	1	SRB	Yes	0	Syzygium sp.	18.06.2004	CAT											277454		
194531	BETADIV	Utai	Dudua n. sp. nr. aprobola		1	0	0	1	SRB	Yes	0	Syzygium sp.	18.06.2004	CAT											277455		
194532	BETADIV	Utai	Dudua n. sp. nr. aprobola		1	0	0	1	SRB	Yes	0	Syzygium sp.	18.06.2004	CAT											277456		
194533	BETADIV	Utai	Dudua n. sp. nr. aprobola		1	0	0	1	SRB	Yes	0	Syzygium sp.	16.06.2004	CAT											277457		
194534	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	DAM	No	1	Ficus dammaropsis	25.06.2004	CAT											277458		
194535	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	DAM	No	1	Ficus dammaropsis	03.07.2004	CAT											277459		
194536	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	DAM	No	1	Ficus dammaropsis	02.07.2004	CAT											277460		
194537	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	DAM	No	1	Ficus dammaropsis	30.06.2004	CAT											277461		
194538	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	DAM	No	1	Ficus dammaropsis	02.07.2004	CAT											277462		
194539	BETADIV	Utai	Addaea pusilla		1	0	0	1	MAR	No	1	Macaranga tsonane	24.03.2004	CAT											277463		
194540	BETADIV	Utai	Addaea pusilla		1	0	0	1	MAR	No	1	Macaranga tsonane	01.07.2004	CAT											277464		
194541	BETADIV	Utai	Addaea pusilla		1	0	0	1	MAR	No	1	Macaranga tsonane	01.07.2004	CAT											277465		
194542	BETADIV	Utai	Addaea pusilla		1	0	0	1	MAR	No	1	Macaranga tsonane	31.05.2004	CAT											277466		
194543	BETADIV	Utai	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAR	No	1	Macaranga tsonane	22.06.2004	CAT											277467		
194544	BETADIV	Utai	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAR	No	1	Macaranga tsonane	22.06.2004	CAT											277468		
194545	BETADIV	Utai	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAR	No	1	Macaranga tsonane	23.06.2004	CAT											277469		
194546	BETADIV	Utai	Chrysocraspeda rothschildi?		0	0	0	1	SRB	Yes	0	Syzygium sp.	06.07.2004	CAT											277470		
194547	BETADIV	Utai	Chrysocraspeda rothschildi?		0	0	0	1	SRB	Yes	0	Syzygium sp.	17.07.2004	CAT											277471		
194548	BETADIV	Utai	Chrysocraspeda rothschildi?		0	0	0	1	SRB	Yes	0	Syzygium sp.	17.07.2004	CAT											277472		
194549	BETADIV	Utai	Chrysocraspeda rothschildi?		0	0	0	1	SRB	Yes	0	Syzygium sp.	06.07.2004	CAT											277473		
194550	BETADIV	Utai	Chrysocraspeda rothschildi?		0	0	0	1	SRB	Yes	0	Syzygium sp.	07.07.2004	CAT											277474		
194551	BETADIV	Utai	Chrysocraspeda rothschildi?		0	0	0	1	SRB	Yes	0	Syzygium sp.	06.07.2004	CAT											277475		
194552	BETADIV	Utai	Chrysocraspeda rothschildi?		0	0	0	1	SRB	Yes	0	Syzygium sp.	12.07.2004	CAT											277476		
194553	BETADIV	Utai	Chrysocraspeda sp. AAB1427		1	0	0	1	SRB	Yes	0	Syzygium sp.	10.07.2004	CAT											277477		
194554	BETADIV	Utai	Chrysocraspeda sp. AAC8547		0	0	0	0	SRB	Yes	0	Syzygium sp.	08.07.2004	CAT											277478		
194555	BETADIV	Utai	Chrysocraspeda sp. AAB1427		1	0	0	1	SRB	Yes	0	Syzygium sp.	06.07.2004	CAT											277479		
194556	BETADIV	Utai	Chrysocraspeda nr. inundata		1	0	0	1	SRB	Yes	0	Syzygium sp.	08.07.2004	CAT											277480		
194557	BETADIV	Utai	Chrysocraspeda sp. AAB1427		1	0	0	1	SRB	Yes	0	Syzygium sp.	07.07.2004	CAT											277481		
194558	BETADIV	Utai	Chrysocraspeda sp. AAB1427		1	0	0	1	SRB	Yes	0	Syzygium sp.	05.07.2004	CAT											277482		
194559	BETADIV	Utai	Chrysocraspeda sp. AAB1427		1	0	0	1	SRB	Yes	0	Syzygium sp.	12.07.2004	CAT											277483		
194560	BETADIV	Utai	Chrysocraspeda rothschildi?		0	0	0	1	SRB	Yes	0	Syzygium sp.	14.07.2004	CAT											277484		
194561	BETADIV	Utai	Chrysocraspeda praegriseata		0	0	0	1	SRB	Yes	0	Syzygium sp.	08.07.2004	CAT											277485		
194562	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	23.07.2004	CAT											277486		
194563	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	22.07.2004	CAT											277487		
194564	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	01.07.2004	CAT											277488		
194565	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	20.07.2004	CAT											277489		
194566	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	10.07.2004	CAT											277490		
194567	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	30.06.2004	CAT											277491		
194568	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	20.07.2004	CAT											277492		
194569	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	28.06.2004	CAT											277493		
194570	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	09.07.2004	CAT											277494		
194571	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	21.07.2004	CAT											277495		
194572	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	11.07.2004	CAT											277496		
194573	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	19.07.2004	CAT											277497		
194574	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	20.07.2004	CAT											277498		
194575	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	24.07.2004	CAT											277499		
194576	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	16.07.2004	CAT											277500		
194577	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	24.07.2004	CAT											277501		
194578	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	02.07.2004	CAT											277502		
194579	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	01.07.2004	CAT											277503		
194580	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	22.07.2004	CAT											277504		
194581	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	19.07.2004	CAT											277505		
194582	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	24.07.2004	CAT											277506		
194583	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	26.07.2004	CAT											277507		
194584	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	25.06.2004	CAT											277508		
194585	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	21.07.2004	CAT											277509		
194586	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	01.07.2004	CAT											277510		
194587	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	24.07.2004	CAT											277511		
194588	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	18.06.2004	CAT											277512		
194589	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	03.06.2004	CAT											277513		
194590	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	04.06.2004	CAT											277514		
194591	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	03.06.2004	CAT											277515		
194592	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	19.06.2004	CAT											277516		
194593	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	18.06.2004	CAT											277517		
194594	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	04.06.2004	CAT											277518		
194595	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	19.06.2004	CAT											277519		
194596	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	24.06.2004	CAT											277520		
194597	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	04.06.2004	CAT											277521		
194598	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	04.06.2004	CAT											277522		
194599	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	16.06.2004	CAT											277523		
194600	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	18.06.2004	CAT											277524		
194601	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	19.06.2004	CAT											277525		
194602	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	03.06.2004	CAT											277526		
194603	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	18.06.2004	CAT											277527		
194604	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	18.06.2004	CAT											277528		
194605	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	24.06.2004	CAT											277529		
194606	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	03.06.2004	CAT											277530		
194607	BETADIV	Utai	Dizuga recusataria		1	0	0	1	SRB	Yes	0	Syzygium sp.	19.06.2004	CAT											277531		
194608	BETADIV	Utai	Chrysocraspeda praegriseata		0	0	0	1	SRB	Yes	0	Syzygium sp.	06.07.2004	CAT											277532		
194609	BETADIV	Utai	Chrysocraspeda praegriseata		0	0	0	1	SRB	Yes	0	Syzygium sp.	28.06.2004	CAT											277533		
194610	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	27.05.2004	CAT											277534		
194611	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	27.05.2004	CAT											277535		
194612	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	01.06.2004	CAT											277536		
194613	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	20.05.2004	CAT											277537		
194614	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	02.06.2004	CAT											277538		
194615	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	01.06.2004	CAT											277539		
194616	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	02.06.2004	CAT											277540		
194617	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	28.05.2004	CAT											277541		
194618	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	24.05.2004	CAT											277542		
194619	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	26.05.2004	CAT											277543		
194620	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	28.05.2004	CAT											277544		
194621	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	21.05.2004	CAT											277545		
194622	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	28.05.2004	CAT											277546		
194623	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	28.05.2004	CAT											277547		
194624	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	02.06.2004	CAT											277548		
194625	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	26.05.2004	CAT											277549		
194626	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	20.05.2004	CAT											277550		
194627	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	01.06.2004	CAT											277551		
194628	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	24.05.2004	CAT											277552		
194629	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	25.05.2004	CAT											277553		
194630	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	01.06.2004	CAT											277554		
194631	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	02.06.2004	CAT											277555		
194632	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	28.05.2004	CAT											277556		
194633	BETADIV	Utai	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	20.05.2004	CAT											277557		
194634	BETADIV	Utai	Mellea hieroglyphica		1	0	0	1	MAX	Yes	1	Macaranga clavata	28.06.2004	CAT											277570		
194635	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	24.05.2004	CAT											277963		
194636	BETADIV	Ohu1	Choreutis JR09		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	30.07.2004	CAT											277964		
194637	BETADIV	Ohu1	Choreutis JR09		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.07.2004	CAT											277965		
194638	BETADIV	Ohu1	Choreutis JR09		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	02.08.2004	CAT											277966		
194639	BETADIV	Ohu1	Choreutis JR09		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	20.07.2004	CAT											277967		
194640	BETADIV	Ohu1	Choreutis JR09		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	20.07.2004	CAT											277968		
194641	BETADIV	Ohu1	Choreutis JR09		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	02.08.2004	CAT											277969		
194642	BETADIV	Ohu1	Choreutis JR09		1	0	0	1	HIS	No	1	Ficus hispidioides	29.07.2004	CAT											277970		
194643	BETADIV	Ohu1	Choreutis JR09		1	0	0	1	HIS	No	1	Ficus hispidioides	29.07.2004	CAT											277971		
194644	BETADIV	Ohu1	Choreutis JR09		1	0	0	1	HIS	No	1	Ficus hispidioides	29.07.2004	CAT											277972		
194645	BETADIV	Ohu1	Choreutis JR09		1	0	0	1	HIS	No	1	Ficus hispidioides	03.08.2004	CAT											277973		
194646	BETADIV	Ohu1	Choreutis JR09		1	0	0	1	HIS	No	1	Ficus hispidioides	11.08.2004	CAT											277974		
194647	BETADIV	Ohu1	Choreutis JR09		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	02.08.2004	CAT											277975		
194648	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	30.07.2004	CAT											277976		
194649	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	20.05.2004	CAT											277977		
194650	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	20.05.2004	CAT											277978		
194651	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.07.2004	CAT											277979		
194652	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	24.05.2004	CAT											277980		
194653	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	29.07.2004	CAT											277981		
194654	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	20.07.2004	CAT											277982		
194655	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.07.2004	CAT											277983		
194656	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.07.2004	CAT											277984		
194657	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	20.05.2004	CAT											277985		
194658	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.07.2004	CAT											277986		
194659	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.07.2004	CAT											277987		
194660	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.07.2004	CAT											277988		
194661	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	27.07.2004	CAT											277989		
194662	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	20.05.2004	CAT											277990		
194663	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.07.2004	CAT											277991		
194664	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	21.07.2004	CAT											277992		
194665	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	20.05.2004	CAT											277993		
194666	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.07.2004	CAT											277994		
194667	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	30.07.2004	CAT											277995		
194668	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.07.2004	CAT											277996		
194669	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	28.06.2004	CAT											277997		
194670	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.07.2004	CAT											277998		
194671	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	20.05.2004	CAT											277999		
194672	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	25.06.2004	CAT											278000		
194673	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.07.2004	CAT											278001		
194674	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	02.08.2004	CAT											278002		
194675	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	28.07.2004	CAT											278003		
194676	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	PHA	No	0	Ficus phaeosyce	30.07.2004	CAT											278004		
194677	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	HIS	No	1	Ficus hispidioides	30.07.2004	CAT											278005		
194678	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	HIS	No	1	Ficus hispidioides	28.07.2004	CAT											278006		
194679	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	27.07.2004	CAT											278007		
194680	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	20.05.2004	CAT											278008		
194681	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	BER	Yes	1	Ficus hahliana	02.07.2004	CAT											278009		
194682	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	BER	Yes	1	Ficus hahliana	24.05.2004	CAT											278010		
194683	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	24.05.2004	CAT											278011		
194684	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	BER	Yes	1	Ficus hahliana	26.05.2004	CAT											278012		
194685	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	27.07.2004	CAT											278013		
194686	BETADIV	Ohu1	Choreutis cf. anthorma		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	28.07.2004	CAT											278014		
